-46.689884	-431.565399	74.198967
-46.700974	-430.933441	74.190163
-46.678543	-430.606445	74.185448
-46.679836	-430.192078	74.180603
-46.661812	-429.668793	74.187241
-46.672035	-429.163391	74.192459
-46.652294	-428.701324	74.174599
-46.645519	-428.340790	74.181549
-46.650921	-428.018829	74.179825
-46.673721	-427.662628	74.181847
-46.625595	-427.341339	74.177444
-46.623451	-427.053986	74.173355
-46.657883	-426.754364	74.168579
-46.634323	-426.459503	74.178467
-46.661545	-426.344269	74.168427
-46.669273	-426.239777	74.168480
-46.657940	-425.987549	74.172691
-46.678326	-425.601654	74.166611
-46.658707	-425.243683	74.173500
-46.685730	-424.887756	74.168884
-46.668587	-424.500793	74.167648
-46.661873	-424.097382	74.169243
-46.645767	-423.726227	74.167542
-46.627914	-423.385254	74.172714
-46.639999	-423.075958	74.158562
-46.606842	-422.743713	74.158409
-46.639000	-422.414642	74.163460
-46.668240	-422.066986	74.162949
-46.609390	-421.661987	74.149780
-46.620705	-421.135620	74.163788
-46.560226	-420.627594	74.150993
-46.592236	-420.079987	74.140961
-46.628166	-419.665344	74.116234
-46.619419	-419.253387	74.133820
-46.563656	-418.858215	74.137444
-46.558914	-418.561554	74.136909
-46.567215	-418.367432	74.144409
-46.572418	-418.227600	74.142822
-46.520538	-418.126434	74.129799
-46.555420	-417.944305	74.145554
-46.553501	-417.755341	74.139542
-46.532223	-417.663025	74.139862
-46.542248	-417.622223	74.136017
-46.595581	-417.600586	74.146454
-46.590519	-417.697906	74.150955
-46.542465	-418.099396	74.142906
-46.573692	-418.573486	74.138985
-46.546745	-419.127106	74.135902
-46.560837	-419.733582	74.129730
-46.581398	-420.354218	74.140808
-46.610210	-420.984436	74.138031
-46.620537	-421.597992	74.133972
-46.623341	-422.205200	74.142227
-46.634991	-422.779724	74.141922
-46.601898	-423.345642	74.135727
-46.627651	-423.891754	74.145348
-46.582233	-424.432678	74.144974
-46.612190	-424.897675	74.144585
-46.650410	-425.318451	74.136475
-46.619812	-425.598297	74.147125
-46.651344	-425.772919	74.154182
-46.630325	-426.107513	74.153893
-46.635685	-426.598389	74.152740
-46.663475	-427.193207	74.160263
-46.684666	-427.807617	74.155952
-46.690514	-428.417999	74.145027
-46.697659	-429.013367	74.144562
-46.702049	-429.693909	74.144333
-46.681076	-430.451508	74.153419
-46.716278	-431.142548	74.145462
-46.711052	-431.771301	74.151077
-46.711006	-432.368774	74.167282
-46.720184	-433.040253	74.155502
-46.704277	-433.753571	74.153534
-46.708042	-434.491760	74.165207
-46.697216	-435.224182	74.176224
-46.667431	-435.956299	74.171730
-46.699604	-436.511658	74.159508
-46.684628	-436.977020	74.167473
-46.637386	-437.443573	74.176346
-46.719521	-437.843536	74.169678
-46.741161	-438.214569	74.172256
-46.726288	-438.582428	74.177216
-46.724293	-438.929901	74.182411
-46.746964	-439.231140	74.182892
-46.723194	-439.445160	74.189468
-46.726776	-439.515808	74.178833
-46.696972	-439.643402	74.174362
-46.718792	-439.877930	74.191154
-46.715233	-440.279938	74.198830
-46.682053	-440.735229	74.188751
-46.692608	-441.235565	74.195183
-46.726055	-441.843262	74.193237
-46.711624	-442.436493	74.190147
-46.748375	-442.925537	74.181938
-46.763229	-443.431763	74.193054
-46.761700	-443.883240	74.201630
-46.773705	-444.041290	74.186707
-46.765663	-444.147766	74.202820
-46.770531	-444.324371	74.199005
-46.768940	-444.527710	74.199684
-46.757187	-444.607269	74.197975
-46.767159	-444.729248	74.204361
-46.773300	-445.014435	74.206680
-46.787273	-445.315308	74.219887
-46.728687	-445.533173	74.220284
-46.729305	-445.837799	74.216576
-46.754818	-446.260254	74.217987
-46.776978	-446.462097	74.221001
-46.755322	-446.492310	74.214394
-46.775291	-446.476624	74.203613
-46.789356	-446.431641	74.202736
-46.812874	-446.261139	74.198631
-46.856625	-446.036713	74.185402
-46.834789	-445.976166	74.170326
-46.875076	-445.945404	74.170982
-46.867016	-445.956421	74.170074
-46.886215	-445.929260	74.171280
-46.891846	-445.947601	74.174644
