-204.570816	-550.670471	-70.075584
-204.580994	-550.706238	-70.055878
-204.605072	-550.705383	-70.040619
-204.606567	-550.698914	-70.036674
-204.596024	-550.701477	-70.052681
-204.60144	-550.713623	-70.042992
-204.584808	-550.715088	-70.063187
-204.578613	-550.707886	-70.064369
-204.59024	-550.707642	-70.046906
-204.584641	-550.708496	-70.048103
-204.606216	-550.699585	-70.026878
-204.59169	-550.703064	-70.036522
-204.609955	-550.706177	-70.021362
-204.574966	-550.710266	-70.040138
-204.574844	-550.706665	-70.037399
-204.620285	-550.695068	-69.997086
-204.601883	-550.691956	-70.017502
-204.606369	-550.692627	-70.016045
-204.613113	-550.69342	-69.99633
-204.595047	-550.698364	-70.006439
-204.591629	-550.700378	-70.007225
-204.579102	-550.692505	-70.012482
-204.564484	-550.674622	-70.015717
-204.572678	-550.664734	-70.012466
-204.561935	-550.650757	-70.014595
-204.541977	-550.541321	-70.02623
-204.534882	-550.264648	-70.005791
-204.551956	-550.045532	-69.977104
-204.512268	-549.910278	-69.987892
-204.48494	-549.622559	-69.993408
-204.469376	-549.43634	-70.007324
-204.46402	-549.209595	-69.988434
-204.427734	-548.906372	-69.996017
-204.41687	-548.632935	-69.982483
-204.422394	-548.192932	-69.95137
-204.355133	-547.806763	-69.992126
-204.365662	-547.542053	-69.964134
-204.377808	-547.403625	-69.949966
-204.345093	-547.294312	-69.967773
-204.323853	-547.201721	-69.982964
-204.344269	-547.150696	-69.955666
-204.330917	-547.107117	-69.963593
-204.372772	-547.005066	-69.923248
-204.325256	-546.838196	-69.95063
-204.329132	-546.719482	-69.94416
-204.307114	-546.618225	-69.966782
-204.28923	-546.362671	-69.963524
-204.262054	-546.179077	-69.983582
-204.253662	-546.141907	-69.990273
-204.243774	-546.060486	-69.983322
-204.247696	-545.909058	-69.969559
-204.252136	-545.873779	-69.955811
-204.263824	-545.799561	-69.943398
-204.24324	-545.754395	-69.965569
-204.223984	-545.646301	-69.990196
-204.206284	-545.616699	-70.003624
-204.2258	-545.614197	-69.974426
-204.235992	-545.606689	-69.969116
-204.222336	-545.61145	-69.972229
-204.183304	-545.440125	-69.991951
-204.187042	-545.323853	-69.98922
-204.195908	-545.263	-69.964806
-204.198029	-545.239258	-69.961807
-204.220459	-545.223633	-69.938972
-204.193405	-545.125061	-69.94989
-204.187195	-545.028992	-69.947029
-204.167923	-545.008301	-69.956856
-204.169006	-544.898743	-69.949982
-204.151352	-544.828003	-69.965416
-204.154617	-544.642517	-69.946144
-204.138138	-544.421509	-69.946518
-204.125168	-544.209045	-69.938713
-204.100128	-543.892456	-69.944038
-204.072601	-543.617493	-69.950562
-204.079208	-543.425903	-69.925552
-204.049301	-543.242554	-69.945335
-204.044205	-543.107605	-69.951164
-204.0383	-542.969177	-69.944679
-204.029892	-542.878174	-69.95079
-204.030533	-542.746582	-69.926567
-204.023682	-542.54248	-69.916626
-204.025436	-542.421143	-69.921562
-204.007248	-542.224548	-69.92485
-204.003128	-541.982422	-69.916855
-203.998154	-541.830383	-69.902046
-203.974731	-541.557434	-69.901489
-203.972641	-541.291321	-69.903496
-203.935013	-541.117126	-69.918625
-203.952209	-541.08374	-69.910187
-203.937134	-541.10199	-69.909042
-203.94342	-541.102844	-69.903275
-203.930023	-541.100098	-69.918968
-203.921707	-541.105408	-69.923737
-203.934357	-541.098267	-69.917389
-203.928253	-541.106873	-69.925209
-203.94072	-541.13269	-69.908325
-203.956665	-541.275757	-69.900757
-203.983414	-541.513977	-69.900719
-203.99382	-541.846008	-69.905342
-204.004486	-542.120544	-69.918755
-204.014999	-542.288025	-69.923103
-204.040497	-542.468262	-69.910812
-204.041626	-542.644104	-69.923729
-204.021637	-542.837402	-69.955864
-204.057465	-543.090637	-69.940063
-204.068924	-543.38678	-69.94796
-204.088638	-543.721436	-69.956734
-204.126907	-544.034912	-69.943016
-204.133362	-544.349854	-69.956169
-204.193176	-544.691833	-69.931625
-204.201981	-545.044373	-69.937416
-204.211914	-545.407654	-69.961105
-204.270966	-545.807983	-69.941513
-204.255783	-546.295593	-69.984535
-204.291702	-546.757874	-69.976387
-204.329208	-547.176941	-69.978928
-204.386093	-547.74646	-69.969208
-204.40155	-548.318054	-69.982597
-204.432526	-548.618896	-69.984428
-204.477371	-548.775452	-69.95742
-204.468948	-548.912537	-69.966103
-204.450668	-549.012146	-69.988754
-204.478043	-549.139771	-69.96862
-204.49118	-549.208374	-69.961845
-204.455673	-549.266602	-70.000389
-204.476349	-549.346375	-69.983299
-204.514862	-549.420227	-69.962914
-204.499176	-549.579956	-69.984818
-204.497452	-549.68689	-69.991974
-204.500977	-549.746887	-69.989563
-204.501633	-549.814453	-70.001678
-204.526276	-549.84021	-69.980064
-204.536407	-549.843628	-69.97403
-204.546402	-549.894043	-69.971962
-204.564651	-549.981323	-69.956146
-204.578857	-550.054993	-69.949242
-204.575867	-550.110474	-69.963913
-204.565979	-550.235657	-69.96991
-204.596893	-550.377686	-69.959839
-204.620514	-550.545532	-69.950935
-204.612091	-550.784119	-69.977219
-204.647446	-551.092285	-69.978561
-204.645325	-551.399597	-69.999222
-204.695038	-551.618652	-69.978653
-204.650482	-551.817261	-70.021721
-204.68309	-551.91449	-70.006363
-204.690186	-552.006042	-70.005051
-204.669678	-552.142395	-70.029373
-204.711395	-552.306458	-70.012398
-204.708221	-552.46698	-70.024254
-204.726059	-552.674866	-70.014603
-204.755524	-552.878479	-70.004768
-204.746262	-553.09552	-70.027176
-204.764481	-553.3396	-70.042763
-204.806122	-553.647156	-70.030807
-204.819794	-554.164978	-70.048676
-204.837067	-554.533325	-70.062439
-204.9039	-554.943909	-70.032288
-204.895233	-555.100159	-70.037025
-204.921265	-555.170715	-70.028038
-204.930283	-555.281982	-70.025642
-204.917892	-555.38092	-70.040359
-204.940857	-555.45697	-70.025085
-204.914383	-555.583435	-70.050194
-204.955521	-555.858154	-70.048264
-204.988678	-556.180542	-70.027657
-204.988541	-556.484924	-70.050072
-205.044571	-556.757202	-70.020386
-205.028	-557.029053	-70.051956
-205.063766	-557.270691	-70.028839
-205.068146	-557.48468	-70.041847
-205.11702	-557.757874	-70.03096
-205.127808	-558.176941	-70.064171
-205.146652	-558.487915	-70.079201
-205.182236	-558.686646	-70.058754
-205.167526	-558.898499	-70.06768
-205.199127	-559.094177	-70.049713
-205.210739	-559.319702	-70.047935
-205.25824	-559.571716	-70.023834
-205.260696	-559.825806	-70.042595
-205.269577	-560.180237	-70.064079
-205.291016	-560.546692	-70.060898
-205.324219	-560.898743	-70.050537
-205.320953	-561.238892	-70.072647
-205.311646	-561.548096	-70.085541
-205.377609	-561.718384	-70.054596
-205.342651	-561.885193	-70.101189
-205.416718	-562.147827	-70.057266
-205.405197	-562.446594	-70.085159
-205.429672	-562.633301	-70.082199
-205.463287	-562.884583	-70.061371
-205.463806	-563.06427	-70.073586
-205.45401	-563.10675	-70.087891
-205.450562	-563.108032	-70.092819
-205.45108	-563.135742	-70.09436
-205.455933	-563.210449	-70.09201
-205.479187	-563.303894	-70.074661
-205.501694	-563.424805	-70.067429
-205.515259	-563.532959	-70.064102
-205.526138	-563.582275	-70.061134
-205.521042	-563.629028	-70.064064
-205.509109	-563.655029	-70.065567
-205.517166	-563.742737	-70.074669
-205.534424	-564.026733	-70.079079
-205.5289	-564.148865	-70.090576
-205.545105	-564.230103	-70.090637
-205.544479	-564.40564	-70.102028
-205.55806	-564.446655	-70.10128
-205.561234	-564.470276	-70.104774
-205.550629	-564.627563	-70.109116
-205.569611	-564.774475	-70.107719
-205.550629	-564.923462	-70.142212
-205.59433	-564.995422	-70.125282
-205.605865	-565.054199	-70.117607
-205.646423	-565.116333	-70.097572
-205.636597	-565.126099	-70.103874
-205.600174	-565.136536	-70.124779
-205.607788	-565.130981	-70.12059
-205.646744	-565.127991	-70.090714
-205.641586	-565.112366	-70.109535
-205.620728	-565.131836	-70.115906
-205.6297	-565.113831	-70.117607
-205.614365	-565.121704	-70.126198
-205.616608	-565.104675	-70.115265
-205.625061	-565.031677	-70.096169
-205.582901	-564.885254	-70.112167
-205.561203	-564.65033	-70.114281
-205.536789	-564.39209	-70.117516
-205.517303	-564.191589	-70.119781
-205.48912	-564.035889	-70.122169
-205.493591	-563.889221	-70.108063
-205.471558	-563.77002	-70.125977
-205.468811	-563.630615	-70.126503
-205.469711	-563.558655	-70.136154
-205.43869	-563.515686	-70.150375
-205.442459	-563.293457	-70.122498
-205.432632	-563.107483	-70.117188
-205.465027	-562.887878	-70.07766
-205.434204	-562.639221	-70.087906
-205.418655	-562.441284	-70.091385
-205.414642	-562.323242	-70.083839
-205.393539	-562.137878	-70.093552
-205.376511	-562.001709	-70.093155
-205.392212	-561.886963	-70.066559
-205.359482	-561.669678	-70.078072
-205.343994	-561.423279	-70.084526
-205.347778	-561.279297	-70.072807
-205.319946	-560.961182	-70.067177
-205.296783	-560.614014	-70.064125
-205.27269	-560.392761	-70.065399
-205.251114	-560.109741	-70.052063
-205.216858	-559.826599	-70.065369
-205.244171	-559.581238	-70.036522
-205.202194	-559.475342	-70.055092
-205.192627	-559.236572	-70.038788
-205.164307	-558.960938	-70.053543
-205.131073	-558.766052	-70.084167
-205.136765	-558.507874	-70.057701
-205.084778	-558.10675	-70.071625
-205.065964	-557.828125	-70.074577
-205.053314	-557.533325	-70.052269
-205.033539	-557.139465	-70.052643
-204.987854	-556.73114	-70.057259
-204.970688	-556.4104	-70.047882
-204.950745	-556.170532	-70.052589
-204.945419	-555.758179	-70.020393
-204.942261	-555.528137	-70.017426
-204.948471	-555.518127	-70.004387
-204.948853	-555.502441	-70.015205
-204.941971	-555.492371	-70.026894
-204.950058	-555.476868	-70.000488
-204.891495	-555.159241	-70.028076
-204.854126	-554.685547	-70.026497
-204.821503	-554.41272	-70.02684
-204.848816	-554.172791	-69.991928
-204.813171	-553.917297	-70.007568
-204.777435	-553.567139	-70.008987
-204.763321	-553.425842	-70.013092
-204.761475	-553.350342	-70.012512
-204.77243	-553.253479	-69.995522
-204.750488	-553.205078	-70.017334
-204.74588	-553.174561	-70.016365
-204.749695	-553.134949	-70.002174
-204.723389	-553.072021	-70.014359
-204.726257	-553.064209	-70.012405
-204.707123	-553.067078	-70.025497
-204.741119	-553.046326	-70.010338
-204.747467	-553.037476	-70.001503
-204.75705	-553.036682	-69.978989
-204.758179	-553.02417	-69.984543
-204.716736	-553.030334	-70.015144
-204.708191	-553.010803	-70.019287
-204.703445	-553.003662	-70.02317
-204.721359	-552.99176	-70.011909
-204.701004	-552.999451	-70.020844
-204.688721	-553.004028	-70.019073
-204.694916	-553.009216	-70.008957
-204.68367	-553.013062	-70.016098
-204.702271	-553.00293	-70.00457
-204.707382	-552.997009	-69.995667
-204.704254	-552.987488	-69.997971
-204.690674	-552.976379	-70.013588
-204.696381	-552.976624	-70.00386
-204.685257	-552.986511	-70.010002
-204.663223	-552.979492	-70.03273
-204.67955	-552.9823	-70.016663
-204.699661	-552.974182	-70.003647
-204.707504	-552.974609	-70.005142
-204.69812	-552.972656	-70.015732
-204.701523	-552.974792	-70.010666
-204.700928	-552.978699	-70.022041
-204.706924	-552.977234	-70.014404
-204.681717	-552.992615	-70.017235
-204.677689	-552.985107	-70.019119
-204.64473	-552.990417	-70.035522
-204.653793	-552.990906	-70.025154
-204.674362	-552.986572	-70.022018
-204.647598	-552.98584	-70.02449
-204.671295	-552.979858	-69.996613
-204.694305	-552.976196	-69.996391
-204.673889	-552.973511	-69.998192
-204.630951	-552.975464	-70.026711
-204.666611	-552.970581	-69.997406
-204.669067	-552.972839	-69.992844
-204.670517	-552.975464	-69.996239
-204.668686	-552.971558	-69.992485
-204.694275	-552.961243	-69.983246
-204.677979	-552.953857	-69.978851
-204.664429	-552.944214	-69.992134
-204.672119	-552.84375	-69.984322
-204.643799	-552.699341	-69.987404
-204.626038	-552.41272	-69.986656
-204.627945	-552.137329	-69.971161
-204.599411	-551.804199	-69.964851
-204.58197	-551.480896	-69.96138
-204.561539	-551.029053	-69.95298
-204.533188	-550.649292	-69.960571
-204.499893	-550.30304	-69.963425
-204.506393	-549.991516	-69.943146
-204.449173	-549.800415	-69.976212
-204.442047	-549.68512	-69.974998
-204.441833	-549.485168	-69.968819
-204.444824	-549.285461	-69.953217
-204.429214	-549.088379	-69.941269
-204.398529	-548.71167	-69.955368
-204.364853	-548.097229	-69.938187
-204.331711	-547.518982	-69.933899
-204.289291	-547.166321	-69.940941
-204.249039	-546.966858	-69.956398
-204.254211	-546.823853	-69.944313
-204.26268	-546.702209	-69.946342
-204.254349	-546.59082	-69.948288
-204.244003	-546.516907	-69.953522
-204.215973	-546.436646	-69.971176
-204.206314	-546.32373	-69.965027
-204.193909	-546.14093	-69.956787
-204.191452	-545.904602	-69.960464
-204.165405	-545.620972	-69.963158
-204.169388	-545.468262	-69.963692
-204.153885	-545.387329	-69.961716
-204.162872	-545.316833	-69.951256
-204.131287	-545.177612	-69.957275
-204.100342	-544.957458	-69.964218
-204.082855	-544.812805	-69.975815
-204.088531	-544.625	-69.957222
-204.09642	-544.334473	-69.945
-204.074402	-544.159729	-69.945305
-204.04248	-544.016113	-69.954414
-204.032684	-543.832031	-69.953323
-204.028625	-543.568787	-69.945648
-203.994583	-543.330444	-69.954887
-203.990662	-543.173828	-69.948425
-203.968628	-542.925842	-69.951378
-203.930389	-542.694885	-69.964096
-203.907059	-542.33551	-69.964935
-203.87706	-541.955933	-69.969917
-203.853333	-541.553833	-69.951912
-203.848083	-541.157043	-69.937675
-203.832687	-540.966431	-69.939507
-203.836349	-540.817261	-69.927628
-203.808487	-540.725342	-69.953415
-203.824692	-540.718201	-69.933517
-203.831253	-540.732544	-69.922791
-203.834778	-540.732971	-69.933762
-203.837296	-540.803101	-69.933678
-203.828415	-541.045349	-69.935822
-203.848724	-541.299683	-69.946625
-203.899368	-541.552185	-69.922127
-203.915924	-541.758728	-69.921341
-203.89624	-541.887634	-69.932564
-203.904617	-542.001099	-69.947403
-203.916031	-542.171997	-69.945129
-203.91983	-542.371643	-69.941093
-203.956497	-542.591003	-69.927315
-203.974503	-542.829285	-69.930183
-203.974686	-542.99823	-69.941788
-204.019943	-543.178223	-69.921974
-204.012589	-543.469788	-69.946365
-204.00322	-543.782471	-69.959831
-204.055084	-544.035278	-69.941406
-204.084839	-544.422607	-69.965866
-204.134933	-544.935486	-69.95771
-204.159637	-545.482727	-69.961876
-204.168335	-545.980225	-69.987083
-204.229904	-546.469727	-69.968773
-204.269592	-546.980164	-69.952995
-204.302322	-547.473877	-69.971657
-204.386902	-547.962769	-69.951485
-204.405899	-548.41803	-69.957077
-204.396286	-548.669922	-69.969215
-204.396439	-548.818054	-69.98378
-204.384628	-549.017395	-69.990784
-204.418762	-549.234497	-69.97937
-204.398895	-549.411133	-70.000282
-204.397522	-549.561523	-70.007233
-204.417923	-549.75531	-70.020271
-204.458557	-550.02356	-70.001694
-204.484039	-550.320984	-69.998657
-204.495316	-550.596741	-70.015015
-204.544724	-550.901733	-69.99231
-204.562912	-551.262085	-69.993011
-204.614624	-551.568848	-69.973747
-204.588974	-551.892212	-70.013077
-204.611099	-552.201721	-70.019775
-204.640305	-552.506531	-70.010544
-204.673935	-552.837036	-70.012772
-204.69046	-553.263916	-70.01091
-204.725082	-553.602051	-70.016167
-204.79895	-553.97345	-69.996529
-204.78157	-554.19458	-70.016418
-204.802856	-554.27832	-70.014832
-204.792801	-554.411072	-70.014221
-204.826187	-554.656372	-70.001816
